#node1	node2
P49862	P49913
P0C1H6	Q8IUE6
O60244	P55157
Q13952	Q7Z3K3
P22102	Q9Y6K9
P0CG48	Q8TEJ3
P01225	P16066
P49207	P62945
O14640	P48730
P00519	Q4KMG0
P00533	Q99700
P14672	Q15642
P52735	Q5SW79
O75177	Q8HWS3
P28482	Q9H8Y8
O75365	O94874
P68133	Q08043
P43220	P62158
Q7Z6G3	Q8N5R6
P07477	Q00005
P11226	P48740
P06400	P62136
Q9UBC1	Q9Y676
P51813	P62834
P04637	P08238
P67775	Q13362
P0CG48	Q9NVI1
P59768	Q9Y272
P04150	Q04206
P10147	P61073
O95400	P38159
Q08209	Q13522
P11217	P46020
P00519	P08631
Q13485	Q13950
P49116	Q13191
Q13315	Q9BVP2
P62263	Q9Y2S0
Q00653	Q92734
P08887	P29460
Q07890	Q7Z5H3
P57105	Q96BK5
P27986	P30874
P04049	Q9C004
P63167	Q9UBX3
406887	Q92945
P29965	Q06889
P14174	Q14164
P18084	P35609
P33552	P51681
Q99623	Q9UKV8
P01563	P17181
P62993	Q14210
Q14D04	Q9Y2Q3
Q16539	Q9P2G9
P32881	Q01344
Q96RY7	Q9NYQ7
P62495	Q9Y4K3
P59998	P61158
O75818	Q9H633
P15311	P22612
P01730	P51681
P21246	P47756
7012	O60832
P19793	P42229
Q5JWF2	Q9HAV0
Q16576	Q92769
P18077	P62917
Q8N684	Q96CN9
Q14457	Q5VTD9
O60925	Q14203
P53355	Q9Y572
O00212	Q92608
O15525	Q16621
P18206	P35080
Q15843	Q92905
P20809	Q14627
O15155	O75396
O15055	Q9UKB1
P28908	Q12933
P19793	Q13547
P17252	Q00722
Q15714	Q8N1F7
P16619	P32248
P08754	Q9H244
P31995	Q9H2G2
P34931	Q13217
O60674	P42680
P25942	Q99417
P62158	Q15858
O95059	P01023
P61981	Q15276
P56524	Q13555
P22694	P62834
P17302	P27361
P12931	Q9NRJ4
Q8TD31	Q9Y3C7
Q13547	Q8TAQ2
O95785	P38936
O60840	Q9Y691
P12757	Q9UBH0
O00327	Q16665
O60266	Q9UBI6
P01563	Q09472
O76036	P30273
P08700	Q01344
P35658	Q96HA1
O75530	Q13228
P08473	P60709
Q13733	Q8WYR1
Q13315	Q8NHZ8
P83731	Q99459
P35626	Q8NGF8
P10124	Q9NRR5
O75970	O95471
P12757	Q96C36
Q13573	Q9Y613
P61353	Q9HCK5
O15530	P48736
P37840	Q9BRK5
P09466	Q5T3J3
P20338	Q9HD15
P54198	Q9Y294
P05107	P61224
P38936	Q8WTW4
O75925	P06401
P21728	Q5JWF2
O15265	Q16594
Q14203	Q8NEV4
P04350	Q99558
P04278	P0C869
Q9BQ83	Q9UHI6
P47914	Q07020
P83731	Q9UL18
406881	Q9H9Z2
P62891	P62917
P43405	Q9UKW4
P18146	P25445
P10301	Q9NZL6
Q99941	Q9UQM7
Q13573	Q5BKZ1
O95067	P24941
Q13155	Q8TAP4
Q9BWG4	Q9UPN9
P60763	Q8NF50
P49366	Q13315
P16220	Q16539
P00533	Q9H0M0
P08754	P24530
P01889	Q3ZAQ7
P24468	Q13573
P84022	Q9Y2K2
P27986	P32927
P28482	Q9NYJ8
Q14790	Q9BT76
P38398	Q96RT8
P21673	Q15047
P38398	P54132
Q96FJ2	Q9NSC5
Q16637	Q99683
P08575	Q15118
P01106	P40227
P32121	Q8NH93
P31749	Q9Y6K9
P06733	P60709
P54132	Q9BXW9
Q15527	Q9Y639
O14654	Q00005
P11362	Q9Y264
P57729	Q15796
O15400	Q9UNK0
Q02539	Q15022
P06748	P31749
O14641	Q96EB6
P27797	Q14457
Q96RT8	Q9H853
P22003	P36894
P19838	P31749
Q99447	Q9H324
P25208	Q04743
O00329	O14775
P18146	P20142
P01106	Q7LGA3
P16104	Q9H6U8
A8TX70	O75578
Q03169	Q04206
P02768	Q9UQC9
O43707	P06756
P04637	P40692
O60684	Q96B97
P15336	Q15759
O00159	Q9Y5J5
P35626	Q8NGF9
O15151	P61981
P51531	Q12824
O15131	Q06609
P47872	Q5JWF2
O43294	P10275
P50914	Q00005
Q15366	Q7Z434
Q04941	Q9Y2H0
Q13315	Q13363
P49368	Q9Y2T4
Q15022	Q15910
P17980	P48556
P19838	P42858
P22612	Q8TEY5
P01243	P17980
P62917	Q9BVJ7
P01730	P27701
P63000	Q05397
Q01831	Q96KM6
Q15139	Q9GZQ8
A8MTJ3	Q7RTX0
P24864	Q9UPP1
P06748	Q9UKV8
P21860	P43405
P22681	P29353
P12931	P32121
O75312	P68104
P07951	Q9NR12
P05112	P17676
O15056	Q9NZM3
P20226	Q5H9L4
Q969H8	Q9NRR5
O15105	Q13485
Q15370	Q9P2G9
O00329	P17948
P22694	P50993
P18146	Q16665
O00220	Q13546
Q9Y376	Q9Y478
O60262	P11229
Q02363	Q05516
P10147	P32248
O15444	P61073
O00273	Q96NT1
P20333	P27708
P33552	Q13432
P31939	Q9Y4K3
P46108	Q9Y5I1
Q13190	Q5UIP0
Q13748	Q96CW5
O15264	Q00610
O15198	Q13485
P00533	P31371
P84022	Q14686
P63104	Q9BQE3
Q96BD6	Q9UBF6
O15111	Q13451
P15880	P62854
P20338	Q9H1K0
P13994	Q9Y2I6
P22612	Q05397
P08253	P80098
P22612	P42261
P32121	P47888
P09234	Q9BWF3
P13797	Q13315
P17028	Q6R327
P43246	P54277
P00488	P04792
P25105	P29992
Q09472	Q14191
P05771	P53004
O75376	P06454
P48544	P51817
O43639	Q08345
O15111	O60641
P04637	P39060
O95221	P32121
Q16539	Q9Y6W6
O76099	P35626
Q13490	Q15628
Q12962	Q9Y6J9
P08238	Q15653
P28482	Q86UR1
O14965	P36873
O14964	Q96QK1
Q8IXI1	Q96BY6
P42680	Q99952
Q9BWT1	Q9UGN5
P27986	Q15661
P01570	P24394
P22681	P42336
P04637	P05787
O15069	Q9ULV8
P50991	Q04206
Q8NFH3	Q96HA1
P17181	Q9NYY1
Q92900	Q9UKV8
P46109	P51692
B1A4H9	P10912
Q04206	Q14129
Q6UVK1	Q9Y2X8
P16471	Q8IZI9
O60716	P12830
P01138	P06213
Q9H1I8	Q9Y3C5
O43809	Q9NXG2
O43708	P55157
P14373	Q05516
O15111	O43318
P23258	P53350
O60262	P62873
O15264	Q99956
Q99750	Q9BUY5
P60953	P61224
P51610	Q03164
P84243	Q13153
O00187	P0C0L5
O00459	P08069
P62258	Q12912
P60953	Q9NZN5
Q07864	Q13315
P84101	Q99750
Q13315	Q92547
P35626	P47881
O15379	P28702
O95180	Q13224
Q8IXI1	Q9UPV9
P01243	P61077
P04626	P28482
Q8TDB6	Q9Y2X8
O14544	Q13651
P49407	P62330
P22612	P49841
A0JLT2	Q13503
O75914	Q32MK0
Q13315	Q9UPN9
P67775	Q9Y243
P05014	P42701
O94805	P38398
P23229	Q9HBI0
P30450	Q14952
O14827	P22694
O95299	P03886
O75909	Q8HWS3
P14415	P28482
O14757	Q13315
O15264	P04899
O95831	Q9Y572
P04843	P60520
P51970	Q9NX14
P62081	P62241
Q12906	Q9UKV8
O60739	P61254
O60238	Q92934
O14920	P41279
P03915	Q86Y39
O14965	Q9NWT8
P23246	Q68DV7
Q13418	Q15118
P56134	Q6PK04
P04264	P19438
O75081	Q15303
O15105	P84022
P67775	Q08289
P05107	Q99704
O95400	Q9Y5V3
O95163	Q99459
P04637	Q9NXR8
Q8WYP3	Q9Y4K3
O60925	O95936
Q9BXW4	Q9H1Y0
P15927	Q7L5N1
Q04721	Q8N9I9
P28356	P40424
O95467	P63218
Q9Y3A3	Q9Y5L4
O14640	Q969G9
P36402	Q9P1Z2
P01374	P19438
P26368	Q96LR2
P13639	Q9Y478
O00522	O14713
P62195	P62333
P32121	Q9H9J2
P61981	Q6ZU52
Q01201	Q15233
O14980	Q13315
P15976	Q01543
P63104	Q00536
P61604	Q9UKR5
O15372	P20042
P31483	Q15717
O75093	P54259
Q8N2Z9	Q9HB96
P19022	Q15262
P37840	Q99497
O14561	O95139
P50151	Q14416
Q13526	Q9GZT6
Q16513	Q9UQL6
O43707	Q13813
Q8N2H9	Q9Y4K3
P01106	Q96BR5
P30281	P62140
Q8N1F7	Q9BUV8
P07333	P49763
P05129	Q68CJ9
O76003	Q14164
P78537	Q9H8E8
406906	P13591
Q8N6F1	Q9UDY2
P54274	Q96MF7
P04406	P48637
P22612	P46020
P14780	P80188
P27361	Q07352
O95084	Q9H0H5
Q14197	Q9NVI7
P21675	Q04206
P36897	P52757
P51693	Q03013
Q08209	Q9BS18
554210	O60315
P28324	P41134
P11473	Q15788
P13611	P14151
P00492	Q9Y478
P00533	P56539
P19544	Q14192
O75486	P06899
P27707	P48443
P51686	P52333
P01106	Q13164
O75376	Q15916
O14775	Q14831
P51784	Q12788
P51116	Q7L576
O95257	P13667
P22455	P29353
O00329	P06401
P36897	Q16625
P48551	P52333
P01566	Q04206
406904	Q96QU8
P22455	Q00722
P04183	Q86XA0
P13489	Q8IY92
Q10570	Q6P1J9
O60602	Q9NWZ3
P32969	P62917
P15170	Q13490
P06400	Q92925
P36873	P62140
Q00403	Q08050
Q16539	Q8NEM7
P08637	Q6PI73
P04637	Q9H9J4
P01106	P24928
P05013	Q00653
O15123	P09619
Q09472	Q8IZL2
P67870	Q6VY07
P16473	P50148
O75044	P08134
Q5TCQ9	Q8TEU7
P21673	Q5UIP0
P05067	Q9NPJ6
P54132	Q9H9A7
P63151	Q16539
Q8IXH7	Q9ULA0
P51965	Q96A37
P01106	P22732
Q8NDV3	Q9UQE7
P08183	Q13952
P23508	P33991
O00629	P38398
P55209	P67870
P62316	Q9HCK5
P67775	Q66LE6
P19876	P58012
P0C0S5	Q9NV56
406991	Q8TF71
P51817	Q05586
P14635	Q08050
P48549	P62873
Q92574	Q969U6
P06241	P16383
O00329	P62879
P01133	P26447
Q92925	Q9UJX2
O14543	P14784
P31942	Q9Y2Q3
P04637	Q92754
P08138	Q9GZV9
P24394	P29459
O94906	P10398
P04637	P61224
P13569	Q9UN37
P16885	Q9UP65
P18084	P60709
P35637	P52756
Q9BS18	Q9UNH5
Q14204	Q9NY65
P60510	Q99832
Q05655	Q14289
P46777	P62829
O60603	Q9H0E2
P29597	P42336
P09661	P62306
O14744	Q9Y6K1
P60484	Q92569
P24534	Q9GZN1
O00459	P42345
Q13315	Q9P2J8
O95376	P68104
P01106	Q9BV20
P24941	Q9BS18
Q9H1C0	Q9HAV0
O60262	Q8NFM4
P68402	Q13424
P48730	P84022
P30305	Q13952
P19793	Q07869
Q16539	Q9NZJ5
P31152	P50549
P17480	Q96Q83
P49792	Q9UHY7
Q9NNX6	Q9NZN5
P34931	Q9H816
P27695	P30480
O60674	Q9ULV8
P16871	P28066
Q00013	Q9UNE7
P53805	Q9Y4K3
P09466	P51681
P06401	P53778
P62424	Q9UL18
Q96A72	Q9Y5S9
Q14192	Q9UHR5
P42261	P62136
O95382	P61981
Q96EZ8	Q9H981
P42684	P46109
P56746	Q9UDY2
O60762	O75365
P23258	P42858
O43776	Q14164
P01106	P78527
Q99459	Q9BRX2
P07333	Q15147
P07900	Q13233
P28482	Q9UKS6
P14866	P26368
P27482	Q96NX5
P17252	P51817
P08887	Q13191
P06241	Q9H5I1
P01106	Q9H300
P24941	P63208
P32246	P47992
Q13535	Q15291
P17948	Q92529
O95819	Q9H0R5
O60814	P0C5Z0
P00734	P02675
Q96DI7	Q9BUQ8
P05000	P48551
Q13115	Q13164
Q00005	Q8NDX1
P40933	Q01344
O95455	P16333
P02549	Q8IZP0
Q99759	Q9UBC5
P62158	Q12933
P27708	Q13233
O95295	Q9NRC1
P01892	P43629
P50453	Q14194
P46100	Q9P2H0
O43617	P0DI81
O00506	Q9BUL8
P54259	Q06455
A4D0S4	O75578
P04271	P14136
Q12933	Q9NRA0
Q8IY92	Q8WVD3
O75529	Q16594
Q15303	Q96J02
P49642	Q9Y230
P21802	P42338
P05386	P61353
P31947	Q96IF1
P34998	P43250
P27694	Q13472
P11229	P63218
O15504	P25054
O95931	P35227
P61513	P62888
P11362	Q86Z14
Q9NVU0	Q9NW08
P13196	P61224
P19438	P39656
P62241	P62244
O60287	Q15750
P07948	P67870
P18146	Q9BXH1
P30511	Q8N743
Q16537	Q9UBN1
Q01780	Q9Y2L1
P43246	Q16637
Q12988	Q13523
P18146	P43628
Q12851	Q12933
O95433	P30793
P62993	Q0ZGT2
O15360	Q8WXE1
P09651	P62993
P63261	Q9Y2J2
P08107	Q9H816
O95777	Q2TAY7
P13349	Q02535
Q13158	Q9HAV4
P01106	Q8N4C6
P38405	Q9H346
O60936	Q13158
P61247	Q15008
P10275	Q6AZZ1
O60477	Q9Y5J5
Q14457	Q86Y13
O00574	P35626
O14730	P20618
P35222	Q8TEQ6
Q16531	Q9UPT9
O00238	P18075
P16157	Q14573
O00255	Q8N2W9
P01019	Q9ULA0
P01106	Q92598
Q13546	Q86XR7
P20618	Q9UET6
P15153	P98170
P31749	Q9BPZ7
O75554	Q00839
O43174	P10276
Q9NVH1	Q9Y2Q3
P36956	Q8WVJ9
P40425	Q13315
Q14974	Q99459
P62714	Q9Y3A3
P62191	Q13573
Q02750	Q9P286
Q13617	Q15843
P09471	P22694
Q12983	Q16665
P51531	Q86U86
P26447	Q15796
Q9GZS1	Q9NXS2
P01889	Q9BZK3
P14373	Q9H2F5
P09603	P22455
Q15648	Q6P2C8
P08754	Q01970
O95721	Q9NZN3
O15084	Q14185
Q9Y3D7	Q9Y605
P35268	P47914
P63104	Q9UQC2
P48023	Q9BY11
P55036	Q9BRX2
P29274	P63092
P98082	Q14689
O14974	P14649
O75528	O75529
Q15831	Q8NFZ5
P63104	Q13671
P00813	P62993
O75398	P49841
Q02094	Q14773
P08559	Q9Y478
Q13137	Q86VP1
P08729	P29353
P04844	Q09028
Q96MG7	Q9NXX6
P04150	P04234
Q07955	Q15428
O15399	Q9P0X4
A6NIT4	P01589
O75528	Q9UPT9
P17480	P23443
P46934	Q96J02
P62195	Q9BRP4
Q15319	Q99684
O75528	P11142
P05787	Q13895
Q99583	Q9UH92
P18084	Q13751
P11171	P37802
P12980	Q9BQ75
P27348	Q86W92
O14503	Q12873
P06241	P08174
Q8WXD5	Q99459
P28482	Q9ULV5
O14678	Q15121
P63104	Q99550
P25791	P61371
Q96AP0	Q9NUX5
O14576	Q96G01
P15036	P23771
O00303	P04278
Q5JSL3	Q9H4E5
P34741	P35241
Q9C0K7	Q9UGJ0
P34896	P67870
P38405	Q9UGF6
Q5TAQ9	Q99750
O15226	Q04864
Q15118	Q8WTW4
O15455	P45985
A8MVU1	P60709
P32121	Q8NGM1
P30050	P62945
Q14088	Q9NQC3
P48357	Q12913
O60814	P0C0S5
P01889	P54136
P38159	Q8TBB1
P51677	Q9Y258
Q9H9B4	Q9Y5J5
P78536	Q99075
P67809	Q15287
P54253	Q9NR31
P00519	P13671
Q02763	Q15262
P05388	Q9UKV8
P30304	Q00534
P0CG47	Q13233
O43741	P16118
Q08170	Q9HAU4
O75964	P24539
Q06323	Q12873
P35372	Q9UBI6
Q15014	Q15906
P29590	P40763
407040	Q04721
O00501	Q16625
P00533	P17275
P04637	P38936
P05412	Q969H0
Q8N2Z9	Q9NPD8
Q86TJ2	Q96BN2
P49840	Q13224
O94832	Q13418
P35070	Q15303
O14599	Q66K74
P23508	P30040
O15264	P29692
P51668	P62081
A1A4S6	P60953
P29474	Q96NX5
O75807	Q16539
Q99459	Q9Y266
Q13503	Q9BTT4
P31946	Q96TC7
Q66LE6	Q8WXS5
P56706	Q96HF1
P26599	Q96PU8
P61247	Q9Y6K9
P30153	Q13362
P68363	Q13509
P30050	P50914
P63215	Q15147
P05013	P26951
O15264	P62263
P09693	P48736
O14543	O14654
O60925	Q9Y5X3
Q5SZQ8	Q9UKR5
P01889	P52272
P09619	P23467
P62714	Q96Q15
P12931	Q9H1R2
Q12873	Q9NX55
O75083	Q9UBN6
Q16236	Q16513
O95071	Q969T4
O43924	Q92730
P32243	Q9Y261
P63261	Q05655
P06241	P43699
Q16821	Q8TD86
P51813	Q03135
P14618	P22694
P15509	P40225
P04406	Q6P1J9
P18031	Q16620
P10275	Q15233
P14866	Q92956
P36873	Q01668
Q07890	Q8IWW6
Q13467	Q9UBV4
P24864	Q08999
O15379	P06899
P01563	P48357
O43915	P08581
O75385	Q13131
P29350	Q9BXR5
P06493	P25205
P25786	Q13177
P43360	Q9UBB4
P31946	P48730
P01111	P04899
Q15834	Q15910
Q8IWZ3	Q9H1C4
Q13535	Q9BXW9
Q5VSY0	Q9NRR5
P01116	Q96PV0
P18621	P61313
P01106	Q9H8E8
P41594	P63092
Q96C92	Q9UHQ7
P06241	P98077
P63104	Q0VF96
P08575	P46459
O00329	Q13733
Q14344	Q3MJ16
P05141	P45880
P63218	Q9H1C0
P51991	Q15287
O75448	Q9NVC6
P14923	Q9H173
O15519	O75533
P30480	P52272
O95084	Q9H0R3
P36507	Q12959
P02768	Q12791
P19235	Q16827
O14920	Q04771
P51817	P51828
P48507	Q9Y5J5
P68400	Q15475
Q96IZ7	Q9BVJ6
406991	Q13126
Q5VTD9	Q76G19
P01225	P58012
Q8IY92	Q9Y2T4
P53539	Q13547
P45983	Q96PV7
P10412	P16333
P14317	P36915
O15111	P98177
O15169	Q9UQK1
Q8WUB8	Q969R5
O15111	P52907
P01112	Q9Y4G8
P25205	Q13535
O60499	O75379
P00450	P02647
Q12888	Q96T60
P25788	Q9H307
P31946	Q9UQC2
O43524	P08603
P49841	Q96BR1
Q8N392	Q99547
Q92831	Q9Y6Q9
P07900	P09874
Q86Y56	Q99689
O00311	P38936
P01116	P27361
P43119	P84996
P49792	P61956
P49736	P78396
P62140	Q13554
P32248	P34947
P24928	Q03468
P49682	P55773
P63165	Q5T0B9
P16104	Q7Z2G1
P16298	P30260
P18564	P35442
Q96JQ0	Q9UIF9
Q9BXL8	Q9Y2T4
P18146	P42771
P48444	Q9Y5J5
P13805	P17844
Q53HL2	Q9ULW0
P48643	Q99459
P35228	Q99836
O94888	Q13315
P17181	P22301
P38405	Q96R30
P15941	P49841
P14866	Q07955
O43586	P01106
Q6PEY2	Q9UGJ1
P17858	Q00653
Q6PIL6	Q9NS61
P62888	P62987
P08887	P29597
P23258	Q96L34
Q92878	Q99459
O95967	P54259
P18077	P62424
P61956	Q92844
P24928	P61218
Q96EZ8	Q9Y265
P03956	P42830
P55010	P68400
P07949	P56159
P31269	P40426
P14635	P62805
P09012	Q15428
P25054	Q0VF96
Q08209	Q9NZT1
Q13418	Q9NTJ3
O00329	P35790
O43150	P19174
O43353	P63173
P03971	P36894
Q00722	Q13237
Q6UWZ7	Q9NWV8
O00590	Q99616
Q13586	Q96SN7
P01106	Q9NRC1
P10415	Q15173
P17612	Q9UNY4
P53778	Q13202
Q5T3J3	Q8TF21
P15260	Q9HBE4
P52943	Q13118
P61927	P83881
Q13618	Q9H0R8
P30042	Q70Z53
P07910	Q96IZ5
O43374	P62070
Q07890	Q8N431
P08865	P62753
P07900	Q9Y2Z0
P10586	P12830
P38398	Q99759
P10275	Q15797
C9JDP6	Q9UDY2
P16333	P20810
Q07817	Q9NP97
Q14155	Q9NQU5
P10242	Q9H2X6
P18509	P41586
P36404	Q9Y2Y0
Q13131	Q8N122
P01133	P16234
O95319	Q9NQ94
P45983	Q13873
P08908	Q9UBU3
P03886	Q9Y375
Q04206	Q71U36
P28070	Q14164
P01106	Q13191
O43765	O95967
P42568	Q9UHB7
Q9NQC3	Q9NZD8
O75143	O75506
P31943	Q6WCQ1
Q8NFH3	Q8NFH4
Q15796	Q9H160
O43677	Q9Y6M9
P32121	Q8NGJ1
Q96RN5	Q9GZV5
P49716	P53567
P38936	Q9UNS2
P01571	Q13651
P54725	Q96S82
100008588	P52434
O15516	P23025
Q15717	Q9UBN7
P01106	Q9BV38
P51668	Q13064
Q08211	Q14103
O43524	P27348
Q13315	Q6NUJ5
P63151	Q05513
Q13233	Q9Y2X8
Q07817	Q14457
O95294	P10301
Q06830	Q9Y572
P04406	P06493
Q09472	Q13362
P21246	Q92963
P63000	Q13576
P31994	P46108
P40429	P47914
O95373	Q8IY92
P16144	P24821
Q05397	Q13153
P35658	Q9UMR2
P21802	Q9ULV8
Q15528	Q96HR3
P32121	Q8NG80
P46940	Q00653
Q13315	Q8N9T8
P49321	Q8IYT8
P04792	Q15029
O95182	Q9NX14
P01100	Q15759
Q8N2Z9	Q8NB91
O75365	Q9P035
P09874	P10144
Q70Z53	Q96FV9
P05067	Q9NZ42
P78406	Q9UQE7
Q7L590	Q99741
P20226	Q96A83
P08172	P61952
P17081	P52757
O00574	Q9Y258
P13861	Q05469
O43463	P45973
P35626	Q8NH61
O75347	P23508
O14920	Q8NI38
Q5T3J3	Q9H1D9
P41240	P61978
P36896	P98170
P01106	Q13085
P25440	Q9NPI1
P01106	P21796
O15397	P54253
P22090	P35544
P28749	Q00534
P08754	P32248
Q04695	Q9H0H5
P52943	P54257
Q6UWE0	Q8IXR5
P55072	Q96IV0
O00141	Q16543
Q99459	Q9Y4E5
P62805	P68400
P14678	Q9Y333
P22392	Q9Y3F4
P52292	Q13573
P38398	Q9NRH3
P42768	P46109
P35626	Q8NGS5
O75438	Q9Y6M9
Q15834	Q9BWG6
P18146	P48023
P04626	P48357
O95872	Q92900
Q07817	Q9BZR8
P31942	P31943
O60732	Q86YB7
Q38SD2	Q8N9P6
P68363	Q9BVA1
O96017	Q15717
P02647	Q96MS0
P03901	P17568
P00533	P04406
P35398	Q8N2W9
Q9NS56	Q9Y2X8
Q8WVC0	Q92541
Q14318	Q9BVC4
P63000	Q12967
P12236	P19438
Q16514	Q9UPT9
P16220	Q13618
Q99570	Q9Y243
O60602	Q04206
P14780	P15692
P16619	P61073
P10914	Q92985
P61244	P62136
P62750	Q13573
P07359	Q92569
P63279	Q14134
O14543	Q969J5
O75970	P56748
P32121	Q8NGC0
O75379	Q9UEU0
P0CG48	Q13887
P00533	Q96J02
P04040	Q12778
P68400	Q16625
P17813	Q04771
O75928	Q92547
P41221	Q9UEF7
A7KAX9	Q96KG7
P35268	P62987
O95433	Q92918
Q13571	Q96PU5
P00540	P06241
P23246	Q92574
P53350	Q15811
P14136	Q6ZU52
P49711	Q13485
P13612	Q9UQP3
O15264	P22694
P30480	P52209
Q04206	Q9Y2G2
P62487	Q9GZS3
Q15109	Q9NWZ3
Q99459	Q9BWT7
Q08289	Q66LE6
P01574	P24394
Q9BSJ8	Q9Y6K9
P00492	Q92956
P18754	Q9Y4K3
O00716	P33992
P06493	Q16667
O75179	Q8IY92
O15455	P42338
Q99832	Q9H0Y0
Q66LE6	Q9NY47
P25705	P61981
P05019	P08581
P07437	Q96KQ4
P55210	Q9NR09
O00459	Q08881
Q15173	Q7Z3S7
P05387	P30050
P10071	Q92793
406904	P23560
O95319	P62993
P08588	P43250
Q12972	Q5RL73
P60604	Q05086
Q15853	Q9NQA5
406988	P21860
Q9BQY4	Q9Y4Z0
Q8WW43	Q99466
Q15147	Q9BYG5
P61956	Q15486
O00141	P12882
O60566	Q9UI95
P15170	Q96CA5
P48736	P63215
Q08211	Q15428
O14757	P08238
P13500	P41597
Q00987	Q8N726
Q16594	Q5RL73
O00221	P31751
P01889	P30504
P62316	Q08495
Q03164	Q9H7Z6
Q9C0J8	Q9UKF6
P13631	Q12796
Q9UK45	Q9Y333
P14316	P35579
O43543	Q92878
O60840	Q9HAV0
P62330	Q9BPX3
O60341	Q12873
Q13263	Q16587
P61296	Q92905
O75379	Q9UNK0
P22694	Q02846
P22455	P22681
P32246	P55774
Q14209	Q15910
P21675	P25054
O15259	P56945
Q13813	Q9UGI8
O15444	P51681
P25963	Q99570
Q14181	Q15047
Q99873	Q9UET6
P17612	P19634
P08700	Q07812
P51668	Q9P2E3
P10415	Q16254
P35346	P50542
P51003	Q01130
Q13501	Q8IYT8
Q6P1J9	Q9GZP4
P06241	Q92918
P01106	P58107
P62304	P62308
P62310	Q96GE4
P32121	Q8N349
P04899	Q9H244
P63104	Q9NPB6
Q96MX6	Q9H6T3
Q9BSH4	Q9UET6
P05161	P42224
P42336	P63000
P25440	Q9NPF5
P55212	Q13077
P49910	Q9NR12
P18124	Q02878
P06241	Q9UMN6
Q6UVK1	Q969T4
P16220	Q7Z3K3
P36957	Q02218
O14610	P42336
Q06732	Q9UKY1
Q9NRR5	Q9NRV9
O15111	Q9NYJ8
O15525	Q12873
P12814	Q99700
P10276	Q15648
P43355	Q9NR46
O75618	Q9H6Z4
P29460	Q5VWK5
P10398	Q96KB5
P0CG48	Q9Y6R4
P18206	P62304
Q15319	Q92858
O15239	Q14789
P06239	Q13191
P55774	Q9UKR5
O14576	Q9BVA1
P46779	P61254
O15372	P23508
Q13573	Q14185
P09172	Q15811
Q13315	Q9NV58
P36402	Q9Y265
O15226	P35228
P05106	P51636
P61586	Q14185
O60563	Q4G0J3
Q9BYD3	Q9GZR7
P14618	P63104
O43734	P06396
P35998	Q13573
Q6NXE6	Q9NRP7
P24941	Q13416
P22626	P84103
Q15149	Q9UKW4
Q05397	Q9Y490
P22681	Q13191
Q07890	Q9BZ29
Q6NUQ1	Q9NQW7
Q9P2K6	Q9UHV2
P16220	Q99501
406928	O75461
P24723	Q9H0R8
O43815	Q9Y3A3
P06756	P16885
574411	P08183
P02766	Q12873
406937	P07947
O15069	Q9NRH1
P61604	Q92956
P84101	Q9BQY4
P49815	Q9BVC4
Q53EL9	Q8NE62
A8K6C2	P40238
P02461	P17301
P62328	Q13432
P46940	Q13191
O15111	P02511
P17676	P51681
O95467	Q3MJ16
O15379	Q9P0M6
P06241	P50406
O15131	Q14565
P17252	P27361
P83436	Q8WVM8
P42263	Q05586
O75909	Q9NZQ3
O60262	O60503
P28482	Q3MJ16
P14598	Q9BUZ4
O14733	O95786
Q8TEW0	Q9BYG5
Q13625	Q8NEY8
P23396	Q13573
P60709	Q9HBI0
Q13315	Q9H2P0
O15488	P13807
O43353	O95999
Q5UIP0	Q9NPI1
Q99638	Q9NS91
P01241	P15260
O00167	P19086
O43306	P63218
P00966	Q9H8T0
O75962	Q9NV70
Q14573	Q9H3N1
Q13501	Q15797
P09012	Q9HCK8
P51693	Q5RL73
Q13797	Q14031
O95832	Q96AP7
O14775	P48544
P04350	Q15628
P01236	P14784
P98170	Q9Y239
P04626	P62979
P02776	P49238
Q9NR97	Q9NYK1
P61247	Q13268
O43353	Q12933
Q16254	Q9UKT4
P18146	Q9HCM9
P63000	Q96F07
Q6ZMZ0	Q9NWZ5
O95405	P29590
P17081	P42331
Q8NDC0	Q96PV6
O15519	Q92851
O43264	Q9H900
P02545	P25067
P31947	Q9H8W4
P62308	Q9P2H0
P62424	Q07020
P03897	P56556
O14602	Q99613
Q13243	Q14103
P10301	P16333
P54253	Q9UKD1
Q96RK0	Q9NRD5
P84022	Q15052
O14776	O75554
P11142	P53779
O60936	P25445
P09496	Q9NZN4
P25098	P46092
O15226	P41182
P13612	Q17RW2
P46782	Q00653
P42224	Q13287
O14920	P42345
P42338	Q07889
O95777	Q9UBU7
O43572	P13861
P10276	P62324
P05060	P05109
O00459	Q86YM7
P32321	Q9GZT8
P40429	P62917
Q9BYB0	Q9H2G2
O14744	Q8N163
Q07021	Q5JVS0
P01111	Q15052
P41586	P63215
Q96L33	Q9H7D0
O15533	P30101
O14786	Q13214
O75159	P40189
P05455	P20718
P08571	P28698
P60763	Q9ULL4
P12814	P62736
P27695	P78396
P22234	Q9Y4K3
P22607	P22681
P49683	Q9NRD5
P16471	Q9NPF7
P27635	P61927
P08754	P30874
O43541	Q96J02
P42336	Q8TCU6
P17024	Q9BXL5
P04843	Q5VYV7
P53671	Q13177
O15287	P07992
P17612	P50151
O75529	Q8NEM7
P48729	Q04917
Q13813	Q86YD1
P14415	P48736
P16581	P18206
P62304	Q9Y333
P05129	P62714
